,idx,종목코드,회사명,현재가,발행주식수,자사주,매출_16,매출_17,매출_18,매출_19,매출_20,매출_21,매출_22,매출_23,영이_16,영이_17,영이_18,영이_19,영이_20,영이_21,영이_22,영이_23,당순_16,당순_17,당순_18,당순_19,당순_20,당순_21,당순_22,당순_23,자산_16,자산_17,자산_18,자산_19,자산_20,자산_21,자산_22,자산_23,부채_16,부채_17,부채_18,부채_19,부채_20,부채_21,부채_22,부채_23,자본_16,자본_17,자본_18,자본_19,자본_20,자본_21,자본_22,자본_23,지배_16,지배_17,지배_18,지배_19,지배_20,지배_21,지배_22,지배_23,자본금_16,자본금_17,자본금_18,자본금_19,자본금_20,자본금_21,자본금_22,자본금_23,ROA_16,ROA_17,ROA_18,ROA_19,ROA_20,ROA_21,ROA_22,ROA_23,ROE_16,ROE_17,ROE_18,ROE_19,ROE_20,ROE_21,ROE_22,ROE_23,EPS_16,EPS_17,EPS_18,EPS_19,EPS_20,EPS_21,EPS_22,EPS_23,PER_16,PER_17,PER_18,PER_19,PER_20,PER_21,PER_22,PER_23,PBR_16,PBR_17,PBR_18,PBR_19,PBR_20,PBR_21,PBR_22,PBR_23,발주_16,발주_17,발주_18,발주_19,발주_20,발주_21,발주_22,발주_23
78,78,027580,상보 *,"2,295/ -40","50,052,242/ 0","56,604","1,517","1,278",527,"1,182","1,301", , , ,-108,-38,19,0,67, , , ,-203,-59,-293,-104,32, , , ,"1,644","1,612","1,182","1,046","1,112", , , ,"1,108","1,156",983,751,774, , , ,536,456,199,294,338, , , ,536,456,199,294,338, , , ,136,136,142,233,234, , , ,-11.88,-3.61,-21.01,-9.30,2.99, , , ,-37.51,-11.86,-89.67,-42.03,10.21, , , ,-780,-204,-991,-279,69, , , ,N/A,N/A,N/A,N/A,19.11, , , ,1.71,0.98,2.10,1.56,1.70, , , ,"28,798","28,798","30,061","46,681","46,818", , , 
79,79,086040,바이오톡스텍 *,"10,900/ +450","14,667,123/ 1","30,735",223,256,272,259,264, , , ,22,22,23,-1,5, , , ,12,12,35,-17,24, , , ,480,598,631,602,637, , , ,224,285,274,290,294, , , ,256,312,357,312,343, , , ,245,266,313,302,335, , , ,72,73,73,73,73, , , ,2.48,2.18,5.67,-2.77,3.82, , , ,4.43,5.44,12.53,-5.15,8.20, , , ,72,96,249,-109,179, , , ,78.00,73.03,33.36,N/A,84.90, , , ,3.30,3.81,3.85,3.02,6.60, , , ,"14,420","14,506","14,565","14,588","14,625", , , 
80,80,090740,연이비앤티 *,"2,395/ +5","19,126,082/ 0",8,"3,980","2,720","2,873","3,161","2,672", , , ,75,-131,58,116,15, , , ,-8,-183,11,64,-924, , , ,"1,493","1,258","1,338","2,377","1,360", , , ,755,729,754,"1,350","1,209", , , ,738,529,584,"1,027",151, , , ,738,538,555,826,90, , , ,80,80,80,94,96, , , ,-0.51,-13.33,0.89,3.47,-49.44, , , ,-1.11,-25.05,3.60,9.34,-168.44, , , ,-52,-999,123,399,"-4,082", , , ,N/A,N/A,26.69,16.24,N/A, , , ,0.71,0.59,0.81,1.34,7.32, , , ,"16,000","16,000","16,000","18,899","19,126", , , 
81,81,057540,옴니시스템 *,"2,550/ -80","46,449,355/ 0",0,697,"1,206","1,140",940,983, , , ,26,35,26,-20,-8, , , ,27,65,32,187,-46, , , ,"1,016","1,271","1,252","1,366","1,215", , , ,332,525,475,407,225, , , ,684,746,776,959,990, , , ,664,723,755,946,983, , , ,203,203,203,203,232, , , ,2.75,5.72,2.52,14.29,-3.53, , , ,3.85,9.07,4.31,22.13,-4.76, , , ,62,155,78,463,-99, , , ,42.10,14.97,22.53,4.24,N/A, , , ,1.60,1.30,0.95,0.84,1.10, , , ,"40,679","40,679","40,679","40,679","46,449", , , 
82,82,094940,푸른기술 *,"12,650/ -650","8,361,386/ 0",0,190,215,249,234,237, , , ,2,8,6,4,1, , , ,4,9,13,6,10, , , ,290,317,340,356,384, , , ,70,76,76,70,88, , , ,219,241,264,286,296, , , ,219,241,264,286,296, , , ,28,33,33,33,33, , , ,1.47,2.81,4.00,1.72,2.62, , , ,2.00,3.70,5.20,2.17,3.33, , , ,52,102,157,71,116, , , ,87.14,43.04,101.45,174.61,80.15, , , ,1.40,1.30,4.42,3.28,2.36, , , ,"8,361","8,361","8,361","8,361","8,361", , , 
83,83,095270,웨이브일렉트로 *,"5,100/ -50","14,971,256/ 0",0,447,553,481,373,398, , , ,-31,21,-85,-245,-130, , , ,-30,10,-94,-394,-285, , , ,890,882,929,732,602, , , ,497,439,495,618,490, , , ,393,443,434,114,112, , , ,379,418,404,99,104, , , ,53,53,54,55,74, , , ,-3.99,1.15,-10.41,-47.39,-42.66, , , ,-10.71,1.01,-24.10,-152.52,-273.02, , , ,-330,35,-854,"-3,245","-2,212", , , ,N/A,551.38,N/A,N/A,N/A, , , ,5.03,5.02,5.48,20.79,7.30, , , ,"11,365","11,430","11,585","11,808","14,708", , , 
84,84,093190,빅솔론 *,"6,260/ +80","19,238,905/ 0","1,142,312",876,894,852,848,745, , , ,133,141,126,95,41, , , ,144,206,145,96,56, , , ,"1,373","1,616","1,629","1,641","1,648", , , ,172,231,167,172,169, , , ,"1,202","1,385","1,463","1,469","1,480", , , ,"1,193","1,379","1,457","1,465","1,480", , , ,51,96,96,96,96, , , ,10.83,13.80,8.91,5.85,3.40, , , ,12.34,16.24,10.29,6.57,3.80, , , ,741,"1,085",758,499,291, , , ,9.27,6.11,8.27,11.20,15.86, , , ,1.03,0.87,0.76,0.66,0.53, , , ,"19,239","19,239","19,239","19,239","19,239", , , 
85,85,091340,S&K폴리텍 *,"6,060/ -90","11,703,721/ 0",0,634,"1,786","2,820","3,380","2,550", , , ,36,98,135,257,35, , , ,28,43,84,153,-84, , , ,"1,383","2,219","1,967","2,467","2,473", , , ,801,"1,525","1,240","1,579","1,270", , , ,582,694,727,888,"1,203", , , ,538,687,727,888,912, , , ,44,59,59,59,59, , , ,2.51,2.37,4.03,6.92,-3.39, , , ,5.36,5.92,11.94,19.00,-6.92, , , ,328,374,722,"1,311",-532, , , ,13.92,14.98,5.03,6.46,N/A, , , ,0.74,0.95,0.57,1.09,0.66, , , ,"8,737","11,704","11,704","11,704","11,704", , , 
86,86,072770,율호 *,"3,090/ -110","38,967,004/ 0",0,608,564,552,637,832, , , ,11,-69,7,16,15, , , ,11,-78,-25,-9,11, , , ,538,445,430,640,611, , , ,244,227,179,382,334, , , ,295,218,251,258,278, , , ,293,216,251,229,251, , , ,152,152,180,180,183, , , ,2.90,-15.77,-5.68,-1.66,1.74, , , ,5.35,-30.47,-10.64,-9.34,4.58, , , ,40,-256,-72,-62,30, , , ,36.77,N/A,N/A,N/A,47.15, , , ,1.54,1.82,2.53,2.11,2.08, , , ,"30,310","30,310","35,958","35,958","36,677", , , 
87,87,094480,갤럭시아머니트리 *,"6,660/ -170","39,229,838/ 0",0,539,691,814,856,812, , , ,47,40,75,87,77, , , ,37,31,48,88,45, , , ,"1,433","1,835","2,300","2,404","2,621", , , ,900,"1,191","1,464","1,490","1,701", , , ,533,644,836,914,920, , , ,526,650,842,920,920, , , ,163,174,196,196,196, , , ,2.75,1.88,2.33,3.76,1.79, , , ,7.50,7.36,6.49,10.04,4.24, , , ,112,122,127,225,99, , , ,41.89,45.71,21.72,14.93,36.46, , , ,2.53,2.63,1.15,1.29,1.39, , , ,"33,375","35,556","39,230","39,230","39,230", , , 
88,88,086520,에코프로 *,"101,000/ +3,500","18,701,387/ 0","227,967","1,705","3,290","6,694","7,023","9,468","14,030","22,167","31,600",101,218,623,478,824,"1,355","2,111","3,020",-72,-33,462,374,542,"6,560","1,840","2,550","3,464","4,481","6,675","9,278","12,832","20,900","24,930","30,120","1,727","2,637","4,357","4,809","6,945","8,460","10,710","13,400","1,737","1,844","2,319","4,470","5,887","12,440","14,220","16,720","1,444","1,466","1,809","2,752","3,266","6,130","6,870","7,930",107,110,110,110,110,110,110,120,-2.55,-0.83,8.28,4.68,4.90,38.90,8.03,9.26,-7.16,-4.71,24.03,9.33,7.87,61.09,12.31,15.14,-447,-305,"1,747",945,"1,052","14,364","4,278","5,989",N/A,N/A,12.84,16.15,32.73,7.03,23.61,16.86,1.11,4.11,2.79,1.25,2.34,3.06,2.73,2.37,"21,787","22,528","22,528","22,528","22,528", , , 
89,89,065150,엠피대산 *,893/ -1,"125,282,405/ 0","362,400","1,513","1,452","1,198","1,099",771, , , ,5,-17,-4,-25,-163, , , ,-21,-182,-210,-28,-226, , , ,"1,148",994,656,926,649, , , ,722,601,309,572,275, , , ,426,393,347,354,374, , , ,384,243,181,204,272, , , ,81,81,81,81,124, , , ,-1.86,-17.02,-25.43,-3.54,-28.73, , , ,-9.25,-66.67,-94.99,4.20,-68.72, , , ,-45,-259,-249,10,-187, , , ,N/A,N/A,N/A,261.38,N/A, , , ,5.05,4.68,5.41,5.12,5.80, , , ,"80,808","80,808","80,808","80,808","124,436", , , 
90,90,078340,컴투스 *,"111,700/ -1,800","12,866,420/ 0","146,716","5,130","5,080","4,818","4,693","5,090","6,242","7,843","8,511","1,920","1,946","1,466","1,260","1,141","1,447","2,068","2,318","1,518","1,424","1,297","1,096",764,"1,315","1,703","1,889","7,120","8,383","9,093","10,050","10,491","12,146","13,855","15,552",770,774,648,795,720,"1,168","1,388","1,373","6,350","7,609","8,445","9,254","9,771","10,978","12,468","14,179","6,350","7,609","8,440","9,197","9,733","10,967","12,484","14,159",64,64,64,64,64,62,62,63,23.45,18.37,14.84,11.45,7.44,11.62,13.10,12.85,26.53,20.40,16.15,12.68,8.49,12.72,14.56,14.20,"11,796","11,066","10,075","8,693","6,246","10,234","13,267","14,704",7.39,12.30,12.80,12.37,25.50,10.91,8.42,7.60,1.70,2.24,1.86,1.41,1.95,1.22,1.08,0.96,"12,866","12,866","12,866","12,866","12,866", , , 
91,91,095660,네오위즈 *,"39,850/ +4,350","22,033,719/ 0","384,989","1,910","1,740","2,155","2,545","2,896","2,998","3,282","3,546",235,109,226,326,603,604,716,812,99,-21,335,276,622,616,629,712,"3,174","3,044","3,667","3,980","4,794","5,469","6,170","6,970",464,428,679,691,837,905,986,"1,083","2,711","2,616","2,988","3,289","3,956","4,563","5,184","5,886","2,717","2,626","2,985","3,230","3,875","4,470","5,081","5,770",110,110,110,110,110,110,110,110,2.85,-0.69,9.99,7.22,14.17,12.00,10.81,10.84,3.85,-0.57,11.42,7.78,16.95,14.41,12.86,12.84,471,-70,"1,462","1,104","2,747","2,729","2,788","3,161",24.08,N/A,8.38,15.36,8.17,14.60,14.29,12.61,0.85,0.95,0.85,1.10,1.23,1.90,1.68,1.49,"21,915","21,915","21,915","21,915","22,034", , , 
92,92,092600,앤씨앤 *,"4,815/ -165","22,197,922/ 0","12,610",641,534,588,785,878,"1,304", , ,-13,-109,-165,-116,-119,3, , ,8,-90,-157,-69,-169, , , ,653,604,543,715,988, , , ,94,123,215,303,745, , , ,559,481,328,412,243, , , ,557,476,331,425,269, , , ,67,67,67,105,105, , , ,1.22,-14.26,-27.38,-10.90,-19.87, , , ,2.03,-16.05,-36.68,-15.64,-45.91,0.74, , ,79,-575,"-1,027",-351,-760,9, , ,78.61,N/A,N/A,N/A,N/A,534.41, , ,1.58,1.76,3.13,1.08,3.36, , , ,"14,415","14,415","14,415","20,948","20,948", , , 
93,93,069410,엔텔스 *,"14,000/ -900","10,244,824/ 0","208,033",565,469,623,602,567, , , ,3,-18,17,28,43, , , ,3,-35,23,20,74, , , ,533,555,561,659,605, , , ,110,168,154,237,114, , , ,422,387,407,421,491, , , ,422,387,407,421,491, , , ,34,34,34,34,34, , , ,0.55,-6.49,4.18,3.33,11.65, , , ,0.68,-8.73,5.89,4.91,16.15, , , ,28,-345,228,198,719, , , ,324.38,N/A,30.73,31.75,8.44, , , ,2.17,2.54,1.73,1.48,1.22, , , ,"10,245","10,245","10,245","10,245","10,245", , , 
94,94,093380,풍강 *,"5,030/ +75","9,879,313/ 0","39,850",863,833,790,815,639, , , ,24,31,7,15,2, , , ,19,26,8,12,2, , , ,913,924,927,884,832, , , ,328,317,326,274,223, , , ,585,606,601,610,609, , , ,585,606,600,609,608, , , ,49,49,49,49,49, , , ,2.08,2.88,0.92,1.28,0.18, , , ,3.19,4.46,1.35,1.81,0.26, , , ,188,269,82,111,16, , , ,22.08,13.50,40.50,27.89,173.62, , , ,0.69,0.58,0.54,0.49,0.44, , , ,"9,879","9,879","9,879","9,879","9,879", , , 
95,95,086450,동국제약 *,"25,350/ -150","44,460,000/ 770,420","2,998,775","3,097","3,548","4,008","4,823","5,591","6,124","6,922","7,833",469,501,551,686,847,896,"1,050","1,239",407,409,494,591,579,707,834,970,"3,251","3,733","4,802","5,444","6,632","7,253","8,094","9,046",868,938,"1,486","1,590","2,274","2,291","2,410","2,520","2,383","2,795","3,316","3,854","4,358","4,963","5,684","6,526","2,373","2,639","3,130","3,629","4,114","4,711","5,422","6,252",222,222,226,226,226,226,226,226,13.57,11.70,11.58,11.53,9.59,10.18,10.86,11.31,18.61,15.80,16.27,16.66,14.45,15.59,15.97,16.10,915,891,"1,048","1,245","1,236","1,521","1,789","2,078",12.56,14.25,11.06,14.33,23.66,16.67,14.17,12.20,2.12,2.11,1.66,2.20,3.19,2.42,2.10,1.82,"44,460","44,460","44,460","44,460","44,460", , , 
96,96,064820,케이프 *,"4,600/ -110","30,901,728/ 0","2,197,004","1,221","2,306","2,546","3,515","4,202", , , ,61,176,144,166,254, , , ,78,31,42,82,119, , , ,"14,698","13,233","22,192","19,497","20,807", , , ,"13,079","11,516","20,365","17,572","18,674", , , ,"1,619","1,717","1,827","1,925","2,133", , , ,"1,254","1,334","1,435","1,528","1,736", , , ,93,114,128,132,153, , , ,0.96,0.22,0.24,0.40,0.59, , , ,6.48,0.57,1.73,4.49,5.60, , , ,374,32,94,252,299, , , ,8.41,88.49,19.69,8.60,17.29, , , ,0.46,0.49,0.33,0.37,0.91, , , ,"18,519","22,898","25,529","26,336","30,543", , , 
97,97,091580,상신이디피 *,"19,250/ -250","13,341,861/ 0","6,910",768,998,"1,501","1,303","1,517", , , ,-4,61,157,91,195, , , ,-10,24,84,48,86, , , ,"1,009","1,033","1,427","1,481","1,614", , , ,642,652,853,860,890, , , ,367,382,574,621,724, , , ,367,382,574,621,724, , , ,56,56,63,63,65, , , ,-1.02,2.39,6.83,3.31,5.58, , , ,-2.71,6.52,17.57,8.06,12.84, , , ,-87,206,686,380,660, , , ,N/A,36.93,18.30,21.69,21.22, , , ,1.24,2.36,2.77,1.68,2.47, , , ,"11,822","11,822","12,665","12,665","13,095", , , 
98,98,092460,한라IMS *,"7,800/ -120","11,744,978/ 0",0,425,354,329,484,543, , , ,24,-6,-3,12,21, , , ,35,19,25,44,33, , , ,913,992,"1,052","1,128","1,298", , , ,219,257,287,319,486, , , ,694,735,765,809,812, , , ,694,735,765,809,812, , , ,50,53,57,59,59, , , ,3.80,2.01,2.43,4.00,2.71, , , ,5.16,2.68,3.32,5.54,4.06, , , ,351,182,219,375,280, , , ,26.85,35.92,31.95,20.21,22.79, , , ,1.34,0.92,1.00,1.05,0.86, , , ,"10,098","10,647","11,460","11,745","11,745", , , 
99,99,073540,에프알텍 *,"4,385/ -30","11,400,000/ 0",0,219,232,246,262,244, , , ,-51,-58,-29,-12,-13, , , ,-41,-27,-16,-17,-39, , , ,529,608,562,601,580, , , ,156,264,233,288,304, , , ,373,345,330,313,275, , , ,373,345,330,313,275, , , ,57,57,57,57,57, , , ,-7.17,-4.80,-2.73,-2.92,-6.62, , , ,-10.49,-7.60,-4.74,-5.28,-13.29, , , ,-362,-239,-140,-149,-343, , , ,N/A,N/A,N/A,N/A,N/A, , , ,0.91,1.02,1.07,1.99,2.63, , , ,"11,400","11,400","11,400","11,400","11,400", , , 
100,100,091120,이엠텍 *,"23,150/ -300","15,887,936/ 0","673,700","2,284","1,944","2,860","2,682","2,829","4,223","5,002","5,672",166,136,212,-56,21,456,582,706,123,59,237,-4,6,452,496,572,"1,934","2,026","2,886","2,393","2,832","3,406","3,907","4,579",692,554,970,570,945,"1,076","1,088","1,262","1,242","1,472","1,916","1,823","1,887","2,330","2,814","3,317","1,213","1,438","1,882","1,796","1,863","2,409","3,014","4,027",70,73,76,80,80,80,80,80,6.58,3.00,9.64,-0.17,0.24,14.49,13.55,13.48,9.81,3.98,14.27,0.21,0.51,20.97,18.63,15.77,816,372,"1,564",24,58,"2,812","3,179","3,493",12.56,47.36,10.93,353.50,210.54,8.23,7.28,6.63,1.14,1.78,1.38,0.74,1.01,1.47,1.18,0.89,"14,035","14,567","15,199","16,061","16,061", , , 
101,101,094850,참좋은여행 *,"14,600/ +50","14,000,000/ 0","12,000",431,565,650,621,126, , , ,93,149,129,71,-120, , , ,69,124,102,229,-21, , , ,"1,458","1,446","1,535","1,456",993, , , ,825,710,703,489,49, , , ,632,735,832,967,944, , , ,632,735,832,967,944, , , ,70,70,70,70,70, , , ,5.35,8.54,6.87,15.30,-1.72, , , ,11.35,18.13,13.06,25.44,-2.20, , , ,493,885,731,"1,635",-150, , , ,16.97,12.37,10.78,4.10,N/A, , , ,1.80,2.03,1.30,0.91,1.33, , , ,"14,000","14,000","14,000","14,000","14,000", , , 
102,102,094860,네오리진 *,"2,020/ +45","53,678,041/ 0","25,000",107,93,91,113,95, , , ,8,2,-8,3,-17, , , ,7,2,-38,-27,-18, , , ,156,177,147,141,114, , , ,38,31,29,32,18, , , ,118,145,118,108,96, , , ,118,145,118,108,96, , , ,45,48,48,51,51, , , ,4.35,1.00,-23.36,-18.96,-14.12, , , ,5.92,1.26,-28.72,-24.12,-17.65, , , ,15,4,-79,-56,-36, , , ,54.14,180.53,N/A,N/A,N/A, , , ,3.07,2.06,1.81,6.19,13.68, , , ,"44,594","47,653","47,653","50,643","50,643", , , 
103,103,078020,이베스트투자증권 *,"8,890/ -20","55,481,190/ 17,312,685","1,445,406","1,214","1,429","1,466","1,893","3,409", , , ,322,511,473,705,"1,535", , , ,244,388,340,515,"1,260", , , ,"26,693","31,234","31,759","45,480","77,744", , , ,"22,968","27,337","27,721","40,340","70,338", , , ,"3,724","3,897","4,037","5,140","7,407", , , ,"3,724","3,897","4,037","5,140","7,407", , , ,"2,024","2,024","2,024","2,774","3,351", , , ,0.92,1.34,1.08,1.33,2.05, , , ,6.56,10.19,8.58,11.23,20.09, , , ,602,960,841,"1,020","1,921", , , ,17.70,11.26,10.53,5.49,3.53, , , ,1.04,1.01,0.80,0.55,0.58, , , ,"40,481","40,481","40,481","55,481","55,481", , , 
104,104,093520,매커스 *,"6,550/ -150","16,163,092/ 0","1,614,574",677,874,896,575,869, , , ,35,110,129,59,95, , , ,16,91,93,48,81, , , ,803,849,871,"1,011",955, , , ,393,379,353,487,393, , , ,411,470,518,524,562, , , ,414,474,522,528,565, , , ,81,81,81,81,81, , , ,1.97,10.98,10.82,5.10,8.23, , , ,4.08,20.63,18.70,9.11,14.57, , , ,104,566,576,296,493, , , ,31.48,7.30,7.13,12.70,10.17, , , ,1.19,1.28,1.12,0.97,1.18, , , ,"16,163","16,163","16,163","16,163","16,163", , , 
105,105,048260,오스템임플란트 *,"145,300/ +2,300","14,285,717/ 0","2,816","3,446","3,978","4,601","5,650","6,316","8,171","9,623","11,555",342,217,310,429,981,"1,408","1,724","2,172",203,57,63,-220,"1,035",972,"1,235","1,667","4,753","5,557","6,379","7,974","9,587","10,897","12,379","14,748","3,635","4,353","5,239","7,150","7,702","8,112","8,427","9,131","1,117","1,204","1,140",823,"1,885","2,785","3,952","5,617","1,044","1,130","1,086",800,"1,917","2,821","4,002","5,798",71,71,71,71,71,70,70,70,4.68,1.10,1.05,-3.06,11.79,9.49,10.61,12.29,22.05,9.30,11.45,-17.24,78.80,43.13,36.51,35.15,"1,645",708,888,"-1,138","7,493","7,151","8,718","12,058",36.90,83.53,60.22,N/A,6.81,20.32,16.67,12.05,6.68,6.10,5.50,5.02,3.14,6.44,4.71,3.35,"14,286","14,286","14,286","14,286","14,286", , , 
106,106,091970,나노캠텍 *,"2,130/ -35","28,080,425/ 0","1,277,832",531,568,472,475,433, , , ,-34,-43,55,83,9, , , ,-46,-81,11,-163,-35, , , ,849,742,"1,086",725,720, , , ,214,190,426,133,133, , , ,635,552,659,592,587, , , ,633,551,652,589,583, , , ,100,100,106,129,140, , , ,-5.97,-10.22,1.23,-17.96,-4.85, , , ,-8.08,-13.76,1.79,-26.27,-6.10, , , ,-346,-407,52,-634,-133, , , ,N/A,N/A,108.47,N/A,N/A, , , ,1.64,1.63,1.81,0.85,0.82, , , ,"19,998","19,998","21,202","25,705","28,080", , , 
107,107,092730,네오팜 *,"31,900/ +0","8,207,361/ 0","386,733",424,536,663,832,816,903,"1,004","1,091",96,140,192,230,219,246,278,301,77,116,154,192,181,191,217,233,465,567,729,"1,227","1,330","1,478","1,627","1,789",79,91,136,170,153,155,166,172,386,476,593,"1,057","1,177","1,323","1,461","1,616",386,476,593,"1,057","1,177","1,323","1,461","1,616",37,37,37,41,41,41,41,41,17.82,22.40,23.71,19.67,14.18,13.60,13.98,13.64,21.75,26.83,28.76,23.33,16.23,15.43,15.76,15.25,"1,038","1,549","2,060","2,438","2,209","2,350","2,674","2,858",25.15,30.43,21.85,19.83,12.92,13.58,11.93,11.16,4.72,7.00,5.42,3.66,1.95,1.94,1.76,1.59,"7,461","7,461","7,461","8,207","8,207", , , 
108,108,090460,비에이치 *,"20,100/ -850","33,692,688/ 0","60,000","3,720","6,913","7,679","6,549","7,214","8,967","10,278","11,360",-258,757,910,626,340,512,908,"1,023",-245,464,839,566,259,468,773,860,"3,106","5,198","4,698","4,779","5,611","6,259","7,075","7,949","2,046","3,670","2,818","1,985","2,441","2,760","2,906","3,024","1,060","1,528","1,879","2,795","3,170","3,499","4,169","4,925","1,060","1,528","1,879","2,795","3,170","3,499","4,169","4,925",78,156,157,163,167,169,169,169,-7.63,11.17,16.96,11.94,4.99,7.88,11.59,11.45,-22.94,35.84,49.27,24.22,8.69,14.02,20.16,18.92,-783,"1,483","2,677","1,732",774,"1,389","2,295","2,554",N/A,18.41,6.28,12.67,28.36,14.47,8.76,7.87,2.47,5.59,2.22,2.18,2.00,1.69,1.45,1.25,"31,270","31,270","31,380","32,680","33,473", , , 
109,109,039200,오스코텍 *,"34,500/ +2,350","30,206,525/ 125,000","27,459",36,39,187,44,435,50,66, ,-67,-58,62,-199,16,-266,-230, ,-93,-64,43,-250,-20,-271,-299, ,286,405,703,724,764,488,469, ,121,149,186,180,191,198,490, ,166,257,517,544,572,290,-21, ,143,212,463,513,531,-59,-706, ,128,136,143,150,152,152,152, ,-23.86,-18.45,7.72,-35.00,-2.75,-43.29,-62.49, ,-41.39,-32.96,10.28,-45.98,-8.35,-245.17,166.27, ,-330,-216,123,-771,-144,"-1,906","-2,097", ,N/A,N/A,183.89,N/A,N/A,N/A,N/A, ,12.82,21.10,13.94,14.11,37.48,N/A,N/A, ,"25,639","27,251","28,102","29,200","29,477", , , 
110,110,089010,켐트로닉스 *,"24,450/ -950","14,858,157/ 0","32,001","2,461","2,928","3,374","4,035","5,300","5,796", , ,6,-103,94,263,221,390, , ,-59,-161,11,166,180, , , ,"2,264","2,207","2,316","2,941","3,686", , , ,"1,490","1,455","1,528","1,947","2,504", , , ,774,751,787,994,"1,182", , , ,771,747,782,964,"1,132", , , ,51,68,69,73,74, , , ,-2.56,-7.22,0.51,6.31,5.43, , , ,-7.67,-21.41,1.40,18.50,16.24,24.64, , ,-559,"-1,306",78,"1,109","1,146","1,878", , ,N/A,N/A,79.01,16.28,24.13,13.02, , ,1.07,0.95,1.00,2.56,3.43, , , ,"10,683","12,426","12,624","14,572","14,858", , , 
111,111,090470,제이스텍 *,"7,860/ +70","14,597,808/ 0",500,"1,508","5,708","1,262","1,269","1,144", , , ,170,"1,006",63,4,-103, , , ,119,741,80,11,-146, , , ,"1,473","1,819","1,433","1,528","1,467", , , ,910,529,134,232,321, , , ,564,"1,291","1,300","1,296","1,146", , , ,564,"1,291","1,298","1,300","1,151", , , ,73,73,73,73,73, , , ,10.67,45.04,4.93,0.71,-9.73, , , ,23.34,79.98,6.22,1.21,-11.60, , , ,812,"5,079",552,107,-974, , , ,26.35,3.52,9.59,129.11,N/A, , , ,5.49,2.02,0.59,1.55,0.98, , , ,"14,598","14,598","14,598","14,598","14,598", , , 
112,112,088130,동아엘텍 *,"12,150/ -400","10,662,938/ 0","300,223","2,162","2,505","2,535","2,029","1,620","2,100","2,461","2,783",336,275,250,198,138,131,240,291,317,150,196,153,106,105,183,223,"2,016","2,469","2,713","2,676","2,620", , , ,766,530,755,586,509, , , ,"1,250","1,939","1,957","2,090","2,111", , , ,"1,117","1,485","1,554","1,648","1,699", , , ,56,56,56,56,56, , , ,19.33,6.71,7.55,5.67,3.99,4.01, , ,24.54,8.88,11.19,7.40,5.66,5.59, , ,"2,206","1,036","1,542","1,086",888,891, , ,11.24,12.54,5.44,7.47,9.18,13.64, , ,2.43,0.96,0.58,0.53,0.50, , , ,"11,150","11,150","10,913","10,663","10,663", , , 
113,113,084110,휴온스글로벌 *,"70,100/ +600","12,030,289/ 0",40,"1,637","3,240","3,787","4,494","5,230", , , ,289,622,680,729,892, , , ,"5,262",498,608,573,910, , , ,"5,571","6,101","6,729","7,422","9,490", , , ,"1,032","1,191","1,342","1,604","2,936", , , ,"4,539","4,910","5,386","5,818","6,554", , , ,"3,198","3,411","3,622","3,785","4,128", , , ,49,50,52,55,57, , , ,120.80,8.54,9.47,8.11,10.77, , , ,210.60,7.80,8.22,7.20,10.79, , , ,"45,652","2,142","2,403","2,216","3,549", , , ,0.62,22.50,16.70,15.12,8.24, , , ,1.05,1.67,1.31,1.05,0.84, , , ,"12,030","12,030","12,030","12,030","12,030", , , 
114,114,089150,케이씨티 *,"7,900/ -190","17,150,000/ 0",0,262,279,308,201,205, , , ,23,28,20,13,9, , , ,16,20,12,9,6, , , ,634,628,643,584,555, , , ,243,224,251,215,194, , , ,391,404,391,369,361, , , ,391,404,391,369,361, , , ,86,86,86,86,86, , , ,2.41,3.22,1.95,1.40,1.00, , , ,4.00,5.12,3.11,2.26,1.56, , , ,90,119,72,50,33, , , ,46.18,23.83,27.30,47.68,158.87, , , ,1.83,1.20,0.86,1.11,2.51, , , ,"17,150","17,150","17,150","17,150","17,150", , , 
115,115,091700,파트론 *,"10,400/ -100","54,156,410/ 0",0,"7,914","7,903","7,965","12,546","11,793","13,183","14,438","15,216",382,98,302,"1,052",419,631,808,922,283,30,112,642,206,525,618,709,"5,062","5,046","4,637","5,208","6,052","6,975","7,450","7,956","1,211","1,523","1,188","1,187","2,076","2,656","2,689","2,674","3,851","3,523","3,449","4,021","3,977","4,319","4,761","5,282","3,385","3,042","2,981","3,537","3,513","3,865","4,301","4,817",271,271,271,271,271,270,270,270,5.57,0.60,2.31,13.03,3.65,8.06,8.57,9.21,6.56,0.26,3.09,18.71,6.20,13.71,14.70,15.17,402,15,172,"1,126",404,934,"1,109","1,277",25.73,618.26,47.68,11.72,27.74,11.14,9.38,8.14,1.59,1.60,1.37,1.89,1.59,1.35,1.23,1.10,"54,156","54,156","54,156","54,156","54,156", , , 
